model,organism,organism_name,group,type,iedb_id,uniprot,start,end,epitope_len,predicted_hits,recall,hit_abs,hit_rel,hit,threshold,K_abs,P_rel,out_of_range,reason
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103143,O53732,290,304,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103145,P9WIN9,67,81,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103153,P9WGT7,190,204,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103162,P9WQB1,211,225,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103165,P9WHE3,28,42,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103170,P9WNJ3,7,21,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103176,P9WJD3,295,309,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103179,P9WFR1,79,93,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103180,P9WMK1,25,39,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103185,I6Y231,2014,2028,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103195,P9WNF5,151,165,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103197,P9WJA3,40,54,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103198,I6Y936,16,30,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103199,P9WNF5,31,45,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103203,O53611,655,669,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103208,P9WJD9,298,312,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103209,P9WGY9,253,267,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103227,P9WGU1,343,357,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103230,P9WGT9,340,354,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103244,P9WGY7,109,123,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103245,P9WJD3,112,126,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103246,I6Y231,1978,1992,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103247,P9WL63,148,162,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103255,P9WGY9,679,693,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103258,P9WJD9,418,432,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103260,P9WGU1,184,198,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103262,P9WNF3,157,171,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103264,O53732,134,148,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103266,O53519,22,36,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103267,P9WNF3,19,33,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103272,P9WQP1,163,177,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103274,P9WFC9,52,66,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103283,P9WIP1,85,99,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103284,P9WFL9,70,84,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103286,P9WGU1,298,312,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103291,P9WJA9,76,90,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103296,P9WQD7,235,249,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103297,P9WKL1,25,39,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103301,P9WGY9,1006,1020,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103304,P9WGU1,118,132,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103327,P9WP43,172,186,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103328,O53611,634,648,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103331,P9WJD3,289,303,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103338,P9WJQ9,4,18,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103339,I6Y231,1225,1239,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103340,P9WJD3,7,21,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103344,P9WHE3,67,81,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103346,P9WPE7,457,471,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103347,P9WK17,412,426,15,4.0,0.267,False,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103348,P9WP43,52,66,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103349,P9WGU1,226,240,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103352,Q6MWX9,175,189,15,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103355,P9WIP1,52,66,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103359,P9WMF9,79,93,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103361,P9WGY9,274,288,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103365,L7N675,118,132,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103371,P9WJD9,331,345,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103373,P9WGU1,136,150,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103378,P9WPE7,232,246,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103384,I6Y231,1027,1041,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103385,P9WFL9,37,51,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103386,P9WGU1,109,123,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103393,P9WHZ5,481,495,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103403,P9WPQ1,1,15,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103415,P9WGU1,121,135,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103420,I6Y936,1,15,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103425,O33192,1,15,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103426,P9WHE3,16,30,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103431,O53732,407,421,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103432,P9WKL1,94,108,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103434,O33192,46,60,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103452,L7N675,130,144,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103457,P9WQP1,265,279,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103462,P9WGT9,112,126,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103464,P9WGY7,31,45,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103469,Q6MWX9,1117,1131,15,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103472,P9WJQ9,34,48,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103476,I6Y231,1906,1920,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103479,P9WIP1,67,81,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103480,I6Y231,1981,1995,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103482,Q6MWX9,1720,1734,15,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103490,I6Y231,1018,1032,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103493,P9WGT9,178,192,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103501,P9WIP1,70,84,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103503,L7N675,109,123,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103510,P9WJD3,349,363,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103511,P9WJD9,208,222,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103516,P9WGU1,202,216,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103519,P9WNK5,40,54,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103525,P9WIN9,118,132,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103530,P9WQP1,67,81,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103531,P9WGT7,343,357,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103532,P9WQP1,115,129,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103534,O50383,61,75,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103536,P9WI79,7,21,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103537,P9WIP1,49,63,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103544,O53673,85,99,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103547,P9WGU1,259,273,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103548,P9WJQ9,88,102,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103549,P9WN09,214,228,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103550,O53611,274,288,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103554,P9WPE7,319,333,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103566,P9WFR1,160,174,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103569,P9WGT9,70,84,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103577,P9WGT7,232,246,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103578,P9WQP1,160,174,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103579,P9WGT9,115,129,15,5.0,0.333,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103580,O53692,16,30,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103589,P9WHE3,61,75,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103605,P9WPE7,223,237,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103612,I6Y231,802,816,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103620,P9WFC9,127,141,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103629,I6Y231,1006,1020,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103633,P9WGU1,328,342,15,1.0,0.067,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103635,P9WIN9,10,24,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103636,P9WK17,409,423,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103641,P9WK17,145,159,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103645,Q6MWX9,3070,3084,15,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103649,P9WJD3,85,99,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103651,P9WK17,574,588,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103659,P9WGU1,331,345,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103661,P9WIN9,193,207,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103664,Q6MWX9,1723,1737,15,,,,,,0.51,5,0.25,True,missing_prediction_for_protein
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103668,P9WQP1,142,156,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103669,P9WGY9,244,258,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103677,P9WFR1,295,309,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103680,O07175,334,348,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103686,P9WP43,142,156,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103687,P9WJQ9,103,117,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103693,O33192,28,42,15,15.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103694,P9WFC9,112,126,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103695,P9WPE5,46,60,15,12.0,0.8,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103697,P9WJD3,319,333,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103700,I6Y231,931,945,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103703,P9WFR1,331,345,15,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103708,P9WPQ1,31,45,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103716,P9WGY9,400,414,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103717,P9WN09,211,225,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103718,P9WMK1,124,138,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103720,P9WNF5,154,168,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103729,P9WQP1,220,234,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103731,O53519,31,45,15,14.0,0.933,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103732,P9WQP1,148,162,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103737,Q79FE1,31,45,15,8.0,0.533,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103738,P9WGT9,247,261,15,3.0,0.2,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103744,P9WPE7,358,372,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103745,O53611,238,252,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103746,P9WNF5,130,144,15,6.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103747,P9WGU1,247,261,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103751,P9WGT9,79,93,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103754,P9WI79,214,228,15,13.0,0.867,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103755,P9WN09,193,207,15,10.0,0.667,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,103756,P9WQD1,162,176,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,105967,P9WK61,1,20,20,20.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,119611,P9WPE7,417,431,15,7.0,0.467,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,119655,P9WPE7,513,527,15,9.0,0.6,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120392,P95149,150,173,24,3.0,0.125,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120399,O06608,324,344,21,12.0,0.571,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120408,O05461,398,412,15,11.0,0.733,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120410,P9WHM5,13,27,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120421,P9WNK5,54,66,13,11.0,0.846,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120428,O05461,373,385,13,2.0,0.154,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120441,P9WQM5,414,433,20,0.0,0.0,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120452,P95149,92,116,25,10.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120481,P9WGU1,141,155,15,2.0,0.133,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120511,P9WHM5,173,197,25,9.0,0.36,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120537,P9WF73,60,81,22,20.0,0.909,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120550,P9WJC3,217,229,13,13.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120569,P71810,8,32,25,8.0,0.32,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120587,P9WJW7,99,120,22,5.0,0.227,True,False,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120630,P9WJW7,14,38,25,3.0,0.12,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120639,P96264,217,240,24,12.0,0.5,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120777,P9WK31,37,60,24,5.0,0.208,True,False,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120788,P9WQM5,139,163,25,1.0,0.04,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120802,O06824,1,23,23,23.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120810,P96264,1,11,11,11.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120870,P9WJC1,326,338,13,13.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120878,P9WJW7,57,80,24,1.0,0.042,False,False,False,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120887,O69703,35,56,22,14.0,0.636,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120892,P9WNI7,73,85,13,8.0,0.615,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120904,P9WF43,69,81,13,13.0,1.0,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120912,P71810,120,143,24,20.0,0.833,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,120961,P9WJW7,205,226,22,6.0,0.273,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,121017,P95149,539,563,25,10.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,121057,P9WJW7,229,248,20,14.0,0.7,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,121059,P9WI37,105,129,25,16.0,0.64,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,122097,O06404,401,420,20,19.0,0.95,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,122140,O06404,81,100,20,8.0,0.4,True,True,True,0.51,5,0.25,False,
SEMA,RESP,Mycobacterium tuberculosis,bacteria,linear,122143,O06404,121,140,20,10.0,0.5,True,True,True,0.51,5,0.25,False,
